Order ID,Customer ID,Customer Country,Order Datetime,Order Source,Sales POC,Order Value
1044084,1073,Spain,24-04-2023 01:12,Whatsapp,Martine Rance,1891
592705,987,USA,24-04-2023 01:43,App,Adrian Huxley,5893
1075183,1971,Spain,24-04-2023 22:50,Whatsapp,Mart¡n Sommer,3747
406996,1083,Spain,24-04-2023 23:00,App,Maurizio Moroni,9682
112565,1485,Spain,25-04-2023 00:24,Website,Dominique Perrier,6159
1465193,87,India,25-04-2023 00:30,Website,Wendy Victorino,7107
1123688,66,Australia,25-04-2023 01:07,Website,Diego Freyre,1398
1050256,1770,Austria,25-04-2023 01:32,Other,Janine Labrune,9723
983456,177,India,25-04-2023 01:37,Other,Michael Frick,2938
1409071,807,Finland,25-04-2023 23:14,Whatsapp,Kyung Tseng,1067
1004136,305,Australia,25-04-2023 23:44,Whatsapp,Sue Frick,4465
1230334,1502,Spain,25-04-2023 23:56,Other,Juri Yoshido,2395
1361770,1061,Finland,26-04-2023 00:06,App,Maurizio Moroni,8962
609375,612,USA,26-04-2023 00:11,Other,Giovanni Rovelli,9567
1258064,1478,Austria,26-04-2023 00:28,Whatsapp,Miguel Barajas,6527
1445405,226,USA,26-04-2023 01:08,Website,Dominique Perrier,4037
1105163,1591,USA,26-04-2023 01:24,Other,Paul Henriot,9903
1438926,367,India,26-04-2023 22:39,App,Paul Henriot,3956
191639,1293,USA,26-04-2023 23:40,App,Kalle Suominen,957
34477,1749,Austria,26-04-2023 23:49,App,Jean Fresnisre,9140
1469471,736,USA,27-04-2023 00:10,App,Valarie Nelson,4917
918151,981,USA,27-04-2023 01:16,App,Dominique Perrier,1322
1125352,1633,Australia,27-04-2023 01:33,App,Elizabeth Devon,4193
1530454,499,Australia,27-04-2023 23:01,Website,Palle Ibsen,7456
615484,1044,India,27-04-2023 23:54,App,Valarie Nelson,8774
536530,738,France,27-04-2023 23:58,Whatsapp,Valarie Nelson,891
1178982,687,France,28-04-2023 01:04,Whatsapp,Pirkko Koskitalo,52
608296,1745,USA,28-04-2023 01:10,App,Eric Natividad,9769
1428328,1988,USA,28-04-2023 01:23,Website,Dean Cassidy,2435
611767,917,Norway,28-04-2023 23:59,App,Sue Frick,1716
98453,1169,France,29-04-2023 00:10,Whatsapp,Adrian Huxley,2261
629953,787,Austria,29-04-2023 00:45,Website,Jytte Petersen,9460
110341,1628,USA,29-04-2023 00:55,Website,Veysel Oeztan,1411
995410,1355,Spain,29-04-2023 01:00,Website,Palle Ibsen,114
1461194,1262,USA,29-04-2023 01:37,App,Jose Pedro Roel,9700
1639546,1491,USA,29-04-2023 23:00,App,Kalle Suominen,4460
177908,1848,USA,29-04-2023 23:25,Website,Kwai Yu,1341
705612,1886,Australia,29-04-2023 23:31,Whatsapp,Eric Natividad,2657
2011,525,India,29-04-2023 23:40,Whatsapp,Paul Henriot,4551
875813,1088,India,30-04-2023 00:11,Whatsapp,Juri Yoshido,1198
1604175,265,Australia,30-04-2023 00:17,Website,Dan Lewis,5731
1094900,1616,USA,30-04-2023 00:58,Other,Diego Freyre,2968
1639990,1616,USA,30-04-2023 01:26,Whatsapp,Kyung Yu,3972
421069,440,Germany,30-04-2023 23:10,App,Julie Young,1791
961277,1721,Germany,30-04-2023 23:39,Website,Maurizio Moroni,8615
780895,1569,Spain,30-04-2023 23:52,Website,Mory Kentary,5917
411449,609,USA,01-05-2023 00:10,Whatsapp,Giovanni Rovelli,4109
1201156,1931,USA,01-05-2023 01:02,Website,Jean Fresnisre,2329
772693,1191,Australia,01-05-2023 23:29,App,Rosa Hernandez,8999
572449,43,Singapore,01-05-2023 23:54,Website,Frederique Citeaux,2289
220292,1785,Singapore,02-05-2023 00:25,Website,Leslie Young,3987
552382,375,Australia,02-05-2023 00:29,Website,Peter Ferguson,626
1101025,289,France,02-05-2023 00:30,App,Yoshi Tannamuri,5344
1665250,329,Spain,02-05-2023 00:32,Whatsapp,Maria Larsson,6153
1162801,1177,Denmark,02-05-2023 01:30,Other,Diego Freyre,8149
1051057,482,France,02-05-2023 23:57,Other,Steve Frick,4768
626849,1679,Australia,03-05-2023 00:16,Website,Kwai Yu,3639
677135,413,Spain,03-05-2023 00:17,Whatsapp,Pirkko Koskitalo,4602
148310,625,India,03-05-2023 00:22,Other,Jonas Bergulfsen,2291
1254601,1734,USA,03-05-2023 00:42,Website,Anna O'Hara,4180
774603,101,USA,03-05-2023 00:55,Other,Paul Henriot,1913
609984,1488,USA,03-05-2023 01:09,Other,Francisca Cervantes,4417
413694,1551,USA,03-05-2023 01:16,Other,Mary Saveley,4835
1036642,24,Spain,03-05-2023 01:23,Other,Diego Freyre,9159
120228,1795,France,03-05-2023 01:32,Whatsapp,Georg Pipps,5864
1417673,1947,Spain,03-05-2023 01:40,Website,Diego Freyre,8765
534259,249,USA,03-05-2023 23:15,Other,Maria Larsson,3939
705322,1718,USA,03-05-2023 23:24,Whatsapp,Jytte Petersen,1519
391564,926,USA,03-05-2023 23:32,Other,Diego Freyre,3051
1074617,158,USA,04-05-2023 00:19,Whatsapp,Giovanni Rovelli,4729
1024270,1292,USA,04-05-2023 01:52,Whatsapp,Julie Brown,114
1241751,1252,USA,04-05-2023 23:40,Whatsapp,Jeff Young,6106
554150,343,India,05-05-2023 00:03,Website,Julie Brown,1090
1655697,499,Australia,05-05-2023 00:56,Other,Miguel Barajas,3864
273817,530,Australia,05-05-2023 01:21,Website,Valarie Nelson,4051
1361969,1350,Spain,05-05-2023 02:00,Whatsapp,Valarie Young,3695
1526107,1781,Denmark,05-05-2023 22:36,Website,Roland Keitel,399
83365,829,USA,05-05-2023 23:58,Whatsapp,Paul Henriot,7937
1622340,1487,Italy,06-05-2023 00:14,Whatsapp,Kwai Yu,4769
452070,1693,France,06-05-2023 00:22,Other,Jan Klaeboe,9332
1583961,729,Italy,06-05-2023 00:39,Whatsapp,Dominique Perrier,6820
1641217,1098,Singapore,06-05-2023 00:44,Website,Victoria Ashworth,8834
1488818,827,Singapore,06-05-2023 00:49,Other,Martine Rance,8763
1515579,982,USA,06-05-2023 00:51,App,Diego Freyre,811
410734,555,USA,06-05-2023 01:13,Website,Sue King,3175
706669,1153,Italy,06-05-2023 01:45,Website,Valarie Nelson,4666
401879,126,USA,06-05-2023 23:34,Whatsapp,Helen Bennett,1022
1437873,493,USA,06-05-2023 23:51,Website,Adrian Huxley,5373
1441698,118,USA,06-05-2023 23:52,Website,Allen Nelson,4154
917785,789,France,07-05-2023 00:02,Whatsapp,Henriette Pfalzheim,9379
28066,1986,France,07-05-2023 00:07,App,Akiko Shimamura,7129
962603,1743,USA,07-05-2023 00:20,Website,Valarie Franco,6171
1171504,853,USA,07-05-2023 00:23,Website,Jan Klaeboe,4396
539679,668,France,07-05-2023 00:28,Website,Giovanni Rovelli,24
287761,91,Spain,07-05-2023 01:19,App,Diego Freyre,3891
998784,30,France,08-05-2023 00:36,Other,Jeff Young,3801
228177,1272,Australia,08-05-2023 00:53,Website,Diego Freyre,8567
327243,595,USA,08-05-2023 00:54,Other,Mory Kentary,8969
823885,687,France,08-05-2023 01:04,Whatsapp,Pascale Cartrain,5519
1352182,1238,USA,08-05-2023 01:10,Website,Elizabeth Lincoln,2508
552683,131,Italy,08-05-2023 01:26,Other,Julie Young,6578
1653886,1518,USA,08-05-2023 01:31,Other,Martine Rance,8879
993121,864,USA,08-05-2023 23:56,Other,Diego Freyre,4384
1553612,1628,USA,09-05-2023 00:16,Website,Valarie Nelson,6089
650459,928,Austria,09-05-2023 00:37,App,Victoria Ashworth,6510
325850,166,France,09-05-2023 00:47,Whatsapp,Diego Freyre,7311
1050970,47,Spain,09-05-2023 01:13,Website,Dean Cassidy,2859
318961,821,Italy,09-05-2023 01:14,Website,Anna O'Hara,7028
780700,1677,Italy,09-05-2023 23:51,Other,Valarie Thompson,9948
170864,1870,USA,09-05-2023 23:56,Other,Julie Young,4281
1166715,337,Singapore,10-05-2023 00:15,Website,Valarie Thompson,8874
765994,220,Australia,10-05-2023 00:23,Website,Michael Holz,5250
237369,401,India,10-05-2023 00:23,App,Palle Ibsen,2313
850897,297,India,10-05-2023 00:40,Whatsapp,Wendy Victorino,975
390821,291,India,10-05-2023 01:04,Website,Julie Young,2140
1660154,105,USA,10-05-2023 01:40,App,Wing C Tam,9184
35391,1057,Spain,10-05-2023 01:48,Website,Peter Ferguson,6287
1219662,45,USA,10-05-2023 23:02,Whatsapp,Georg Pipps,8683
397428,576,USA,10-05-2023 23:04,App,Sue Frick,1426
31707,652,USA,11-05-2023 00:31,Other,Peter Ferguson,8379
1516974,136,USA,11-05-2023 00:55,Other,Jeff Young,1042
276698,43,Singapore,11-05-2023 01:05,Other,Marie Bertrand,9942
603758,1940,Spain,11-05-2023 01:57,Other,Allen Nelson,6181
926690,1286,USA,12-05-2023 00:04,Website,Diego Freyre,197
41478,871,Italy,12-05-2023 00:22,Website,Mory Kentary,2454
861875,1398,Denmark,12-05-2023 00:44,Whatsapp,Jytte Petersen,3774
758962,1988,USA,12-05-2023 00:51,Website,Anna O'Hara,6385
806906,1603,USA,12-05-2023 23:20,Website,Valarie Nelson,585
1669169,1146,USA,12-05-2023 23:36,Website,Victoria Ashworth,8796
95657,985,USA,12-05-2023 23:40,Other,Wendy Victorino,8990
1448149,340,France,12-05-2023 23:47,Whatsapp,Dominique Perrier,8948
615675,1502,Spain,13-05-2023 00:26,Whatsapp,Valarie Young,3875
1542373,1267,Italy,13-05-2023 00:40,Whatsapp,Eric Natividad,3468
396045,892,USA,13-05-2023 00:44,Whatsapp,Thomas Hardy,4913
559015,785,Ireland,13-05-2023 00:46,Other,Mory Kentary,9196
746275,1020,Australia,13-05-2023 01:19,App,Diego Freyre,3551
544675,459,Italy,13-05-2023 01:53,Whatsapp,Jan Klaeboe,6757
296324,167,Australia,13-05-2023 23:09,Whatsapp,Georg Pipps,5732
80630,748,USA,13-05-2023 23:32,Whatsapp,Elizabeth Lincoln,62
159503,333,Germany,14-05-2023 00:29,App,Julie Murphy,5295
1547057,18,USA,14-05-2023 00:44,Other,Akiko Shimamura,9727
419676,1259,USA,14-05-2023 01:40,Whatsapp,Laurence Lebihan,7702
1550154,1589,USA,14-05-2023 01:45,Website,Michael Frick,3729
1039481,194,India,14-05-2023 23:04,Whatsapp,Adrian Huxley,8428
832154,1586,France,15-05-2023 00:57,Other,Tony Calaghan,1928
1681214,291,India,15-05-2023 01:00,Website,Jan Klaeboe,8168
146599,393,India,15-05-2023 02:07,Whatsapp,Daniel Da Cunha,7712
443374,47,Spain,15-05-2023 02:14,Website,Rosa Hernandez,768
180507,1459,France,15-05-2023 22:35,Website,Violeta Benitez,1697
94709,991,USA,15-05-2023 22:36,Website,Wendy Victorino,1850
675362,851,Singapore,15-05-2023 23:16,Other,Kalle Suominen,6791
1500165,979,Australia,15-05-2023 23:21,Whatsapp,Marie Bertrand,3867
272255,187,France,15-05-2023 23:47,Whatsapp,Diego Freyre,1181
1385605,1850,Germany,16-05-2023 00:05,Website,Roland Keitel,6075
640945,174,Italy,16-05-2023 00:09,Whatsapp,Steve Thompson,5492
670697,171,USA,16-05-2023 00:23,Whatsapp,Jonas Bergulfsen,4251
123546,990,Germany,16-05-2023 00:44,App,Georg Pipps,9475
1594617,1747,USA,16-05-2023 00:47,App,Mory Kentary,4361
130037,765,Norway,16-05-2023 01:11,App,Eric Natividad,7380
1001243,318,India,16-05-2023 01:12,Whatsapp,Violeta Benitez,3114
1075036,587,USA,16-05-2023 23:29,Whatsapp,Sean Connery,5378
1441631,1359,USA,17-05-2023 00:51,Website,Valarie Nelson,6438
787058,1587,USA,17-05-2023 00:53,App,Julie Young,7663
999060,773,USA,17-05-2023 00:56,Whatsapp,Valarie Thompson,2259
141004,1499,USA,17-05-2023 01:21,Whatsapp,Jonas Bergulfsen,9940
33983,305,Australia,17-05-2023 02:22,App,Julie Brown,3894
365117,1415,France,17-05-2023 23:32,App,Giovanni Rovelli,5905
179974,1547,France,18-05-2023 00:40,Website,Janine Labrune,5106
1417112,1938,USA,18-05-2023 00:47,Whatsapp,Mart¡n Sommer,2520
571316,1052,Germany,18-05-2023 01:59,Website,Diego Freyre,1658
1236880,1511,USA,18-05-2023 22:31,Other,Juri Yoshido,1203
139357,423,Singapore,18-05-2023 23:38,Other,Valarie Nelson,5563
963906,1098,Singapore,19-05-2023 00:39,Website,Roland Keitel,3431
112219,1857,France,19-05-2023 23:07,Whatsapp,Diego Freyre,7425
573585,97,USA,19-05-2023 23:41,Whatsapp,Valarie Young,3551
788037,284,USA,20-05-2023 00:36,Whatsapp,Jytte Petersen,4007
104755,1663,Austria,20-05-2023 00:43,Other,Janine Labrune,4423
1428296,80,USA,20-05-2023 00:55,App,Jan Klaeboe,1637
338433,1583,Singapore,20-05-2023 23:31,Whatsapp,Matti Karttunen,2588
373612,1567,USA,20-05-2023 23:34,App,Peter Ferguson,9653
1409459,843,USA,21-05-2023 00:22,App,Sue Frick,6955
477915,965,Australia,21-05-2023 00:27,App,Valarie Nelson,5391
166687,813,Singapore,21-05-2023 00:35,Website,Daniel Da Cunha,2254
199110,104,Australia,21-05-2023 00:46,Whatsapp,Arnold Cruz,717
164155,820,Italy,21-05-2023 00:49,Other,Anna O'Hara,6498
624736,633,France,21-05-2023 01:42,Website,Eduardo Saavedra,486
625994,476,USA,21-05-2023 23:11,Website,Michael Chandler,7369
484688,841,USA,22-05-2023 00:08,App,Frederique Citeaux,5991
711681,1344,Spain,22-05-2023 00:35,Website,Kwai Yu,3885
691268,809,USA,22-05-2023 00:53,Website,Sue King,9498
1387867,322,India,22-05-2023 01:12,Website,Kwai Yu,7080
1448694,75,Australia,22-05-2023 23:39,App,Juri Yoshido,1873
831821,609,USA,23-05-2023 00:35,App,Jeff Young,1827
1041266,1598,Switzerland,23-05-2023 00:43,Other,Daniel Da Cunha,1369
1425405,1220,USA,24-05-2023 00:07,Whatsapp,Sue Frick,6403
1395839,163,USA,24-05-2023 00:16,Website,Diego Freyre,2045
1386514,1892,USA,24-05-2023 00:29,Website,Valarie Nelson,2382
385164,1569,Spain,24-05-2023 00:33,Other,Diego Freyre,6376
360154,638,France,24-05-2023 00:50,Other,Diego Freyre,9618
968730,407,France,24-05-2023 00:54,Whatsapp,Jeff Young,6326
1250419,1802,France,24-05-2023 01:35,App,Adrian Huxley,3390
151746,718,Norway,24-05-2023 01:59,App,Roland Mendel,7817
1664960,754,Italy,24-05-2023 22:53,Website,Georg Pipps,4918
1091560,1294,France,24-05-2023 23:18,App,Mary Saveley,8903
1000578,1344,Spain,24-05-2023 23:32,App,Jan Klaeboe,2515
320353,173,India,25-05-2023 00:41,App,Veysel Oeztan,7229
1453632,26,France,25-05-2023 00:49,App,Diego Freyre,1681
1535140,548,USA,25-05-2023 00:58,Other,Paul Henriot,5570
1571075,660,USA,25-05-2023 01:24,Other,Arnold Cruz,4346
348694,1726,Spain,25-05-2023 02:29,Whatsapp,Jytte Petersen,4572
1256522,816,India,25-05-2023 22:40,Other,Jytte Petersen,7805
1466718,453,France,26-05-2023 00:01,Website,Marta Hernandez,9174
931763,1355,Spain,26-05-2023 00:12,Other,Valarie Nelson,2372
1587900,1466,Ireland,26-05-2023 00:18,Whatsapp,Giovanni Rovelli,465
871258,461,Australia,26-05-2023 00:34,App,Maria Hernandez,2564
455153,1431,USA,26-05-2023 00:37,Whatsapp,Daniel Da Cunha,4088
500116,1317,France,26-05-2023 01:04,Other,Valarie Nelson,4269
480878,1229,Australia,26-05-2023 01:37,Whatsapp,Sue Taylor,9502
1253263,61,Spain,26-05-2023 01:38,Whatsapp,Valarie Nelson,2843
1246551,1907,Australia,26-05-2023 22:53,Whatsapp,Victoria Ashworth,5938
243319,818,France,26-05-2023 23:22,Whatsapp,Valarie Nelson,2539
379416,1873,Australia,27-05-2023 00:25,Other,Victoria Ashworth,7996
996929,1209,Finland,27-05-2023 00:50,Whatsapp,Veysel Oeztan,3144
1104509,20,USA,27-05-2023 01:26,Other,Janine Labrune,5599
568908,1297,USA,27-05-2023 22:52,Other,Sue Taylor,3377
595446,1488,USA,27-05-2023 23:14,Other,Steve Thompson,3770
451694,1031,Australia,27-05-2023 23:34,Whatsapp,Michael Holz,3713
1288279,420,Spain,27-05-2023 23:59,App,Victoria Ashworth,5628
1291584,1215,USA,28-05-2023 00:41,App,Wendy Victorino,813
610023,789,France,28-05-2023 01:14,Whatsapp,Sean Connery,620
254795,1357,Ireland,28-05-2023 01:23,Other,Michael Holz,7938
638603,876,USA,28-05-2023 01:55,App,Francisca Cervantes,4319
1125245,1611,France,28-05-2023 23:55,App,Janine Labrune,4618
341843,1121,India,29-05-2023 00:08,Other,Adrian Huxley,863
323100,867,USA,29-05-2023 00:15,Other,Jeff Young,6684
30739,1771,Italy,29-05-2023 00:28,Other,Valarie Young,5684
914288,1090,France,29-05-2023 00:52,App,Laurence Lebihan,1968
1405517,1790,USA,29-05-2023 00:53,Whatsapp,Yoshi Tannamuri,8268
671201,456,Australia,29-05-2023 01:20,Whatsapp,Diego Freyre,9565
158217,698,Australia,29-05-2023 02:00,Whatsapp,Valarie Young,424
383194,1167,USA,29-05-2023 22:43,Whatsapp,Julie King,6812
1433358,125,Spain,30-05-2023 00:20,Other,Giovanni Rovelli,7762
533914,1884,USA,30-05-2023 22:56,Other,Kyung Yu,5436
303923,691,Norway,30-05-2023 23:02,Website,Valarie Nelson,5642
564076,1862,Australia,30-05-2023 23:51,App,Juri Hirano,7241
1474156,1822,USA,30-05-2023 23:52,Other,Julie Young,597
288186,415,India,30-05-2023 23:57,Whatsapp,Michael Holz,4166
611621,1357,Ireland,31-05-2023 00:05,Website,Diego Freyre,9926
165835,1191,Australia,31-05-2023 00:16,App,Paul Henriot,2282
387103,762,Denmark,31-05-2023 00:25,Website,Sue King,1379
1507608,1886,Australia,31-05-2023 01:04,Whatsapp,Diego Freyre,8078
1489846,1501,USA,31-05-2023 01:46,App,Martine Rance,1094
386673,302,Germany,31-05-2023 01:58,App,Elizabeth Devon,1947
1625678,239,India,01-06-2023 00:12,Other,Marie Bertrand,1366
909180,667,France,01-06-2023 00:48,Whatsapp,Julie Murphy,1650
514550,178,India,01-06-2023 01:37,App,Valarie Franco,9871
253341,1663,Austria,01-06-2023 01:39,Website,Maurizio Moroni,6399
1001825,1304,Italy,01-06-2023 23:03,Website,Paul Henriot,7174
1587870,1515,USA,01-06-2023 23:06,Website,Elizabeth Devon,3277
908364,617,USA,01-06-2023 23:55,Other,Valarie Nelson,5116
731161,1367,Italy,02-06-2023 00:09,Other,Sean Connery,3548
656865,1462,USA,02-06-2023 00:18,Whatsapp,Roland Mendel,7427
525782,833,Switzerland,02-06-2023 00:24,Other,Juri Hirano,257
1360843,760,India,02-06-2023 00:34,Website,William Brown,2752
620937,1822,USA,02-06-2023 00:36,App,Roland Mendel,8767
1513475,375,Australia,02-06-2023 00:50,App,Diego Freyre,7352
1055817,1697,France,02-06-2023 23:00,Website,Jytte Petersen,8477
347243,470,USA,02-06-2023 23:47,Website,Diego Freyre,5127
1474092,1710,Spain,02-06-2023 23:51,Website,Diego Freyre,7733
498746,1475,Spain,03-06-2023 00:09,App,Valarie Franco,6335
1516849,108,Spain,03-06-2023 00:22,App,Pascale Cartrain,5536
995268,1434,USA,03-06-2023 00:29,Website,Anna O'Hara,3688
41110,1858,USA,03-06-2023 00:33,Website,Julie Murphy,9844
15878,1524,France,03-06-2023 01:01,Whatsapp,Diego Freyre,2717
1291650,1982,Italy,03-06-2023 01:35,Website,Jan Klaeboe,5585
846419,1731,Spain,03-06-2023 22:40,App,Giovanni Rovelli,3664
1213344,504,Finland,04-06-2023 00:18,Other,Henriette Pfalzheim,4603
631266,94,Denmark,04-06-2023 00:20,Website,Pirkko Koskitalo,985
1480394,1003,USA,04-06-2023 00:36,Website,Kyung Yu,2616
342057,1152,Spain,04-06-2023 00:53,Other,Sue Taylor,9941
546278,1510,Norway,04-06-2023 01:08,Whatsapp,Steve Frick,5853
1129509,1097,India,04-06-2023 01:16,Website,Valarie Nelson,7051
1004722,1176,USA,04-06-2023 01:21,Whatsapp,Giovanni Rovelli,315
593879,907,Denmark,04-06-2023 01:36,Other,Francisca Cervantes,5944
182197,74,USA,04-06-2023 01:54,App,Diego Freyre,801
810114,62,USA,04-06-2023 01:59,App,Leslie Taylor,2084
439833,1472,USA,04-06-2023 02:23,Website,Kwai Yu,3338
1019737,1970,France,04-06-2023 23:45,Whatsapp,Maurizio Moroni,5789
1143333,1998,Australia,04-06-2023 23:51,App,Jeff Young,9565
1284352,1957,USA,05-06-2023 00:01,Whatsapp,Diego Freyre,2512
214557,613,India,05-06-2023 00:28,Whatsapp,Henriette Pfalzheim,5981
531700,925,USA,05-06-2023 00:51,App,Valarie Franco,8597
1609928,1237,USA,05-06-2023 00:58,App,Pirkko Koskitalo,373
1028549,950,France,05-06-2023 01:04,Website,Mart¡n Sommer,6236
9839,223,India,05-06-2023 01:05,Other,William Brown,7215
1230163,793,USA,05-06-2023 22:41,Whatsapp,Catherine Dewey,7586
1656749,316,India,06-06-2023 00:20,App,Matti Karttunen,7917
904533,223,India,06-06-2023 01:23,App,Kyung Yu,6781
229056,594,USA,06-06-2023 01:58,Other,Maurizio Moroni,4328
1536418,760,India,06-06-2023 22:40,Website,Valarie Nelson,5883
160435,737,India,06-06-2023 23:15,Other,Peter Ferguson,2127
1115751,587,USA,06-06-2023 23:48,Whatsapp,Miguel Barajas,3833
696792,1651,Australia,06-06-2023 23:49,Website,Christina Berglund,9568
936199,734,Italy,07-06-2023 00:23,Website,Diego Freyre,6734
512440,99,Australia,07-06-2023 00:45,App,Sean Connery,4280
52659,1282,France,07-06-2023 00:55,Whatsapp,Diego Freyre,3865
1543135,647,Australia,07-06-2023 01:04,App,Ann Brown,9026
1140100,759,USA,07-06-2023 01:04,Website,Adrian Huxley,6772
1119400,1428,France,07-06-2023 23:08,Whatsapp,Kee Kuo,1558
347273,654,France,08-06-2023 00:18,Other,Steve Thompson,9105
1089032,144,Denmark,08-06-2023 00:33,Other,Jose Pedro Roel,9067
551810,477,Australia,08-06-2023 00:35,App,Maurizio Moroni,8174
879819,286,USA,08-06-2023 00:51,Other,Valarie Franco,6894
545696,1682,France,08-06-2023 01:05,App,Dean Cassidy,9120
1162874,1403,USA,08-06-2023 22:55,Whatsapp,Diego Freyre,2610
1127154,87,India,09-06-2023 00:04,Other,Victoria Ashworth,9219
70005,1014,India,09-06-2023 00:05,App,Diego Freyre,3582
858912,1105,France,09-06-2023 00:08,Other,Laurence Lebihan,4421
44486,905,USA,09-06-2023 00:41,Website,Marta Hernandez,8730
802352,1838,USA,09-06-2023 01:03,Website,Kee Kuo,7995
1605754,1734,USA,09-06-2023 01:16,Whatsapp,Maurizio Moroni,504
508458,864,USA,09-06-2023 01:23,Website,Janine Labrune,1522
1267886,1900,Singapore,09-06-2023 01:40,App,Valarie Nelson,5588
1130025,5,Denmark,09-06-2023 23:02,Other,Jeff Young,5739
95054,1666,Spain,10-06-2023 00:40,Other,Valarie Nelson,2320
664585,1236,USA,10-06-2023 00:50,Whatsapp,Kwai Yu,9357
1014215,1558,Finland,10-06-2023 01:02,App,Dean Cassidy,858
1646930,146,Norway,10-06-2023 01:09,Other,Julie King,5619
737790,1646,Spain,10-06-2023 01:41,App,Jonas Bergulfsen,7589
1303658,67,Italy,10-06-2023 01:42,App,Adrian Huxley,897
1259011,1198,USA,10-06-2023 01:43,Website,Roland Keitel,247
565068,1689,Australia,10-06-2023 23:21,Whatsapp,Maria Larsson,1282
1255723,57,India,10-06-2023 23:54,Other,Dominique Perrier,9161
779276,1162,USA,10-06-2023 23:57,Website,Valarie Young,4738
12200,1218,USA,11-06-2023 00:12,Whatsapp,Georg Pipps,1774
1347250,1624,USA,12-06-2023 00:50,App,Wing C Tam,3030
716091,1691,USA,12-06-2023 01:28,App,Paolo Accorti,6454
931367,981,USA,12-06-2023 01:53,Website,Giovanni Rovelli,2393
976000,484,USA,12-06-2023 23:43,App,Daniel Da Cunha,6536
919424,1079,India,12-06-2023 23:43,App,Dominique Perrier,9932
1562821,917,Norway,13-06-2023 00:11,Whatsapp,Jan Klaeboe,5545
306831,1135,India,13-06-2023 00:35,Whatsapp,Yoshi Tannamuri,4730
1479812,340,France,13-06-2023 00:53,Whatsapp,Dean Cassidy,7134
1616083,894,Australia,13-06-2023 00:54,App,Roland Keitel,9153
1366848,1433,Australia,13-06-2023 00:58,Whatsapp,Sean Connery,2562
498278,540,Australia,13-06-2023 01:07,Other,Steve Frick,4974
710673,1229,Australia,13-06-2023 01:26,App,Catherine Dewey,6405
895383,854,USA,13-06-2023 01:42,Other,Roland Mendel,7452
396352,965,Australia,13-06-2023 01:46,App,Mory Kentary,6855
695670,58,Germany,13-06-2023 02:22,Whatsapp,Michael Frick,8331
748997,1277,Switzerland,14-06-2023 00:13,Other,Leslie Taylor,9873
500630,548,USA,14-06-2023 00:29,Other,Kyung Yu,3906
103711,1972,USA,14-06-2023 00:45,Website,Anna O'Hara,9524
1454722,557,Germany,14-06-2023 00:51,Other,Valarie Nelson,7460
453732,1623,Spain,14-06-2023 23:09,App,Rosa Hernandez,8537
1155724,174,Italy,14-06-2023 23:14,Other,Valarie Nelson,2828
787848,1855,Denmark,14-06-2023 23:57,Whatsapp,Diego Freyre,7298
1411077,1545,Norway,15-06-2023 00:04,Whatsapp,Leslie Taylor,6186
246988,243,USA,15-06-2023 00:40,Whatsapp,Allen Nelson,4264
768435,1878,Spain,15-06-2023 00:43,Website,Peter Ferguson,1281
238839,766,USA,15-06-2023 00:52,App,Jeff Young,1367
102931,1185,Australia,15-06-2023 22:57,Whatsapp,Anna O'Hara,3433
1469052,376,India,15-06-2023 23:29,App,Michael Frick,4580
543420,1942,USA,15-06-2023 23:45,Website,Sue Frick,4380
534263,109,USA,16-06-2023 00:34,App,Marta Hernandez,3129
1199289,228,France,16-06-2023 01:08,Website,Valarie Nelson,1078
445200,465,USA,16-06-2023 02:10,Website,Palle Ibsen,2670
42094,987,USA,16-06-2023 22:35,Website,Peter Ferguson,4039
957373,580,USA,16-06-2023 23:05,Other,Adrian Huxley,4659
825424,916,France,17-06-2023 00:50,Whatsapp,Sue Frick,7143
1101866,986,Australia,17-06-2023 01:01,Website,Michael Frick,9741
698175,1372,France,17-06-2023 01:33,Website,Pascale Cartrain,6322
862868,872,France,17-06-2023 23:20,App,Valarie Nelson,735
262661,1604,Spain,17-06-2023 23:51,Website,Diego Freyre,2871
1352087,1051,Spain,18-06-2023 00:23,App,Valarie Thompson,4016
1512442,1243,Spain,18-06-2023 00:35,App,Jeff Young,7379
749782,1506,USA,18-06-2023 02:16,App,Valarie Nelson,8021
761261,930,Australia,18-06-2023 23:31,Other,Michael Holz,2321
1654679,804,Germany,18-06-2023 23:39,Other,Juri Yoshido,8264
832627,1634,Spain,18-06-2023 23:56,Other,Maurizio Moroni,1375
1670797,1465,France,19-06-2023 01:37,Other,Akiko Shimamura,556
850122,1112,Spain,19-06-2023 01:43,Website,Paolo Accorti,8887
767130,1627,Australia,19-06-2023 22:57,Whatsapp,Roland Keitel,4936
663055,626,USA,19-06-2023 23:25,App,Helen Bennett,6976
741193,879,USA,20-06-2023 00:02,App,Sue Taylor,4307
363764,927,India,20-06-2023 00:23,Website,Adrian Huxley,6014
1629891,1088,India,20-06-2023 00:23,Other,Janine Labrune,5428
272174,105,USA,20-06-2023 01:08,Whatsapp,Valarie Nelson,5045
628945,329,Spain,20-06-2023 01:20,Website,Francisca Cervantes,7750
869899,623,India,20-06-2023 01:37,App,Paolo Accorti,7143
576486,842,France,20-06-2023 01:39,Other,Valarie Nelson,2847
1064483,1571,USA,20-06-2023 01:50,Other,Janine Labrune,6345
1494544,651,USA,20-06-2023 01:59,App,Diego Freyre,1370
